"SP","Y","mean_LA"
"Pittosporum undulatum",2019,-37.7848536956522
"Pittosporum undulatum",2020,-37.8445814814815
"Pultenaea juniperina",1972,-37.7652233333333
"Pultenaea juniperina",1973,-37.6982966666667
"Pultenaea juniperina",1974,-38.5031475
"Pultenaea juniperina",1975,-37.69848
"Pultenaea juniperina",1976,-37.9610766666667
"Pultenaea juniperina",1977,-37.3941971428571
"Pultenaea juniperina",1978,-37.881204
"Pultenaea juniperina",1979,-39.1827471428571
"Pultenaea juniperina",1980,-37.3492947435897
"Pultenaea juniperina",1981,-38.19848
"Pultenaea juniperina",1982,-37.8276725
"Pultenaea juniperina",1983,-38.4522753846154
"Pultenaea juniperina",1984,-37.600418
"Pultenaea juniperina",1985,-37.5118833333333
"Pultenaea juniperina",1986,-37.71091
"Pultenaea juniperina",1987,-37.08934
"Pultenaea juniperina",1988,-37.6972989285714
"Pultenaea juniperina",1989,-37.106455
"Pultenaea juniperina",1990,-37.215135
"Pultenaea juniperina",1991,-37.21152
"Pultenaea juniperina",1994,-36.4912917391304
"Pultenaea juniperina",1996,-38.4278366666667
"Pultenaea juniperina",1997,-37.4485381818182
"Pultenaea juniperina",1998,-37.5376018181818
"Pultenaea juniperina",1999,-37.11083
"Pultenaea juniperina",2000,-39.91361
"Pultenaea juniperina",2001,-37.19817
"Pultenaea juniperina",2002,-38.0276544444444
"Pultenaea juniperina",2003,-38.40083
"Pultenaea juniperina",2004,-37.8518983333333
"Pultenaea juniperina",2005,-37.0154625
"Pultenaea juniperina",2006,-37.928334
"Pultenaea juniperina",2007,-38.0623945454545
"Pultenaea juniperina",2008,-37.9431523333333
"Pultenaea juniperina",2009,-37.6151904545455
"Pultenaea juniperina",2010,-37.2171063636364
"Pultenaea juniperina",2011,-37.3303543636364
"Pultenaea juniperina",2012,-37.38762
"Pultenaea juniperina",2013,-38.1247348571429
"Pultenaea juniperina",2014,-37.7979783333333
"Pultenaea juniperina",2015,-36.974536
"Pultenaea juniperina",2016,-37.8049911111111
"Pultenaea juniperina",2017,-37.5545733333333
"Pultenaea juniperina",2019,-37.614698
"Pultenaea juniperina",2021,-36.876611
"Pycnosorus globosus",1981,-36.31509375
"Pycnosorus globosus",1982,-37.3055133333333
"Pycnosorus globosus",1983,-36.15265
"Pycnosorus globosus",1985,-36.219325
"Pycnosorus globosus",1986,-36.2912428571429
"Pycnosorus globosus",1987,-36.3545033333333
"Pycnosorus globosus",1988,-33.157321
"Pycnosorus globosus",1989,-34.7476233333333
"Pycnosorus globosus",1990,-33.70467075
"Pycnosorus globosus",1991,-36.3619784
"Pycnosorus globosus",1992,-36.2505793333333
"Pycnosorus globosus",1993,-36.404278
"Pycnosorus globosus",1994,-34.90235535
"Pycnosorus globosus",1995,-35.3468687777778
"Pycnosorus globosus",1996,-36.1378412121212
"Pycnosorus globosus",1997,-35.6685556818182
"Pycnosorus globosus",1998,-35.8804795454545
"Pycnosorus globosus",1999,-36.353194
"Pycnosorus globosus",2000,-35.529996
"Pycnosorus globosus",2001,-33.8630347
"Pycnosorus globosus",2002,-31.48804
"Pycnosorus globosus",2003,-36.105055
"Pycnosorus globosus",2004,-33.762464
"Pycnosorus globosus",2005,-36.1114025
"Pycnosorus globosus",2007,-32.8626273333333
"Pycnosorus globosus",2008,-36.3107160714286
"Pycnosorus globosus",2009,-31.5090074
"Pycnosorus globosus",2010,-35.5381383333333
"Pycnosorus globosus",2011,-36.2782825
"Pycnosorus globosus",2012,-36.4554
"Pycnosorus globosus",2014,-35.6223616666667
"Pycnosorus globosus",2015,-35.9006
"Pycnosorus globosus",2017,-36.6144227777778
"Pycnosorus globosus",2018,-36.522805
"Pycnosorus globosus",2019,-26.997
"Senna artemisioides",1972,-28.269475
"Senna artemisioides",1973,-31.1558795
"Senna artemisioides",1974,-28.983229
"Senna artemisioides",1975,-25.1677054285714
"Senna artemisioides",1976,-27.709861875
"Senna artemisioides",1977,-25.8350683333333
"Senna artemisioides",1978,-24.7876134
"Senna artemisioides",1979,-26.8208335
"Senna artemisioides",1980,-26.0734645
"Senna artemisioides",1981,-24.0043535714286
"Senna artemisioides",1982,-24.5041688
"Senna artemisioides",1983,-23.6984605
"Senna artemisioides",1984,-24.233232625
"Senna artemisioides",1985,-24.35026875
"Senna artemisioides",1986,-31.08
"Senna artemisioides",1987,-26.6446575
"Senna artemisioides",1988,-27.371747
"Senna artemisioides",1989,-24.5787839333333
"Senna artemisioides",1990,-24.0577504285714
"Senna artemisioides",1991,-23.7917132
"Senna artemisioides",1992,-28.0942276666667
"Senna artemisioides",1993,-22.5545813333333
"Senna artemisioides",1994,-23.2943346363636
"Senna artemisioides",1995,-24.9463216428571
"Senna artemisioides",1996,-24.2165006
"Senna artemisioides",1997,-27.0493246153846
"Senna artemisioides",1998,-23.115319
"Senna artemisioides",1999,-28.4739248333333
"Senna artemisioides",2000,-24.1358032727273
"Senna artemisioides",2001,-24.0152080769231
"Senna artemisioides",2002,NA
"Senna artemisioides",2003,-26.89248575
"Senna artemisioides",2004,-23.0290990909091
"Senna artemisioides",2005,-25.6436965555556
"Senna artemisioides",2006,-25.3666488947368
"Senna artemisioides",2007,-23.8788425
"Senna artemisioides",2008,-26.04637016
"Senna artemisioides",2009,-25.1474572666667
"Senna artemisioides",2010,-24.4135474583333
"Senna artemisioides",2011,-25.0342386037736
"Senna artemisioides",2012,-24.4359589375
"Senna artemisioides",2013,-23.3142365217391
"Senna artemisioides",2014,-25.6569463157895
"Senna artemisioides",2015,-24.3981005
"Senna artemisioides",2016,-24.8937055789474
"Senna artemisioides",2017,-27.2230731666667
"Senna artemisioides",2018,-24.166870875
"Senna artemisioides",2019,-24.2965743333333
"Senna artemisioides",2020,-21.6536133333333
"Senna artemisioides",2021,-23.416401
"Setaria jubiflora",1973,-35.9156
"Setaria jubiflora",1974,-33.12
"Setaria jubiflora",1975,-26.1638105
"Setaria jubiflora",1976,-26.790112
"Setaria jubiflora",1977,-32.22
"Setaria jubiflora",1978,-33.135
"Setaria jubiflora",1979,-31.755049
"Setaria jubiflora",1980,-31.5
"Setaria jubiflora",1981,-32.51
"Setaria jubiflora",1982,-35.87876
"Setaria jubiflora",1984,-34.385835
"Setaria jubiflora",1985,-32.054289
"Setaria jubiflora",1986,-35.2379937037037
"Setaria jubiflora",1987,-35.6038089473684
"Setaria jubiflora",1988,-17.425
"Setaria jubiflora",1989,-37.76028
"Setaria jubiflora",1991,-35.97155
"Setaria jubiflora",1992,-34.0479363333333
"Setaria jubiflora",1993,-33.9192692857143
"Setaria jubiflora",1994,-35.5355799473684
"Setaria jubiflora",1995,-34.7130190833333
"Setaria jubiflora",1996,-35.1796117837838
"Setaria jubiflora",1997,-33.52304074
"Setaria jubiflora",1998,-34.1124665
"Setaria jubiflora",1999,-34.5610604545455
"Setaria jubiflora",2000,-33.0444156206897
"Setaria jubiflora",2001,-34.4884555714286
"Setaria jubiflora",2002,-34.1332331372549
"Setaria jubiflora",2003,-33.6210100625
"Setaria jubiflora",2004,-34.0260144444444
"Setaria jubiflora",2005,NA
"Setaria jubiflora",2006,-32.5102506363636
"Setaria jubiflora",2007,-27.3360571428571
"Setaria jubiflora",2008,-34.4710166666667
"Setaria jubiflora",2009,-32.9038125
"Setaria jubiflora",2010,-31.6252477142857
"Setaria jubiflora",2011,-35.2029168493151
"Setaria jubiflora",2012,-35.0170219333333
"Setaria jubiflora",2013,-34.1160243
"Setaria jubiflora",2014,-18.875556
"Setaria jubiflora",2015,-34.5647325
"Setaria jubiflora",2016,-29.704316
"Setaria jubiflora",2017,-35.0436431372549
"Setaria jubiflora",2018,-35.6482745833333
"Setaria jubiflora",2020,-34.729745
"Syzygium smithii",1972,-22.415101
"Syzygium smithii",1973,-24.8422474
"Syzygium smithii",1974,-17.423467
"Syzygium smithii",1975,-31.5553049130435
"Syzygium smithii",1976,-37.1093883529412
"Syzygium smithii",1977,-35.3868057931034
"Syzygium smithii",1978,-36.07112325
"Syzygium smithii",1979,-37.6333572413793
"Syzygium smithii",1980,-37.3020317848101
"Syzygium smithii",1981,-37.8609832142857
"Syzygium smithii",1982,-32.1342
"Syzygium smithii",1983,-37.6980064285714
"Syzygium smithii",1984,-35.9808724864865
"Syzygium smithii",1985,-34.6595449166667
"Syzygium smithii",1986,-36.8737562888889
"Syzygium smithii",1987,-37.1633804285714
"Syzygium smithii",1988,-37.410842592233
"Syzygium smithii",1989,-37.3957463076923
"Syzygium smithii",1990,-36.8696118461538
"Syzygium smithii",1991,-37.4763484322034
"Syzygium smithii",1992,-37.0563811647059
"Syzygium smithii",1993,-36.4183805555556
"Syzygium smithii",1994,-36.5180913404255
"Syzygium smithii",1995,-34.6205047333333
"Syzygium smithii",1996,-36.6606
"Syzygium smithii",1997,-32.309806125
"Syzygium smithii",1998,-35.9920941176471
"Syzygium smithii",1999,-34.161967
"Syzygium smithii",2000,-32.1754006666667
"Syzygium smithii",2001,-27.8489775
"Syzygium smithii",2002,-32.2222757142857
"Syzygium smithii",2004,-31.08025025
"Syzygium smithii",2005,-35.94656
"Syzygium smithii",2006,-37.5198814285714
"Syzygium smithii",2007,-34.5173822857143
"Syzygium smithii",2008,-24.01279675
"Syzygium smithii",2009,-35.964977
"Syzygium smithii",2010,-37.7119566666667
"Syzygium smithii",2011,-37.6280627272727
"Syzygium smithii",2012,-37.7343025
"Syzygium smithii",2013,-37.8973825
"Syzygium smithii",2014,-27.308556
"Syzygium smithii",2015,-33.7427636666667
"Syzygium smithii",2016,-36.045675
"Syzygium smithii",2017,-36.8524079
"Syzygium smithii",2018,-37.116404
"Syzygium smithii",2019,-37.6258017241379
"Syzygium smithii",2020,-37.0456989
"Themeda triandra",1972,-32.8136705
"Themeda triandra",1973,-24.7518556363636
"Themeda triandra",1974,-25.9856310714286
"Themeda triandra",1975,-32.5
"Themeda triandra",1976,-22.7012323333333
"Themeda triandra",1977,-24.6697641818182
"Themeda triandra",1978,-33.1875
"Themeda triandra",1980,-26.5567395
"Themeda triandra",1981,-26.556736
"Themeda triandra",1982,-33.50235
"Themeda triandra",1983,-16.5174148
"Themeda triandra",1984,-25.995866
"Themeda triandra",1985,-22.2701236666667
"Themeda triandra",1986,-20.51131675
"Themeda triandra",1987,-24.106152
"Themeda triandra",1988,-29.6064433333333
"Themeda triandra",1989,-18.68596775
"Themeda triandra",1990,-21.2258642
"Themeda triandra",1991,-20.2344277777778
"Themeda triandra",1992,-20.8770992
"Themeda triandra",1993,-25.8316815
"Themeda triandra",1994,-18.95097625
"Themeda triandra",1995,-25.2651823333333
"Themeda triandra",1996,-24.6524882222222
"Themeda triandra",1997,-25.3246344545455
"Themeda triandra",1998,-24.5094452857143
"Themeda triandra",1999,-26.67653775
"Themeda triandra",2000,-23.799882
"Themeda triandra",2001,-23.3761243076923
"Themeda triandra",2002,-20.36284125
"Themeda triandra",2003,-21.4567381428571
"Themeda triandra",2004,-25.3742035
"Themeda triandra",2005,NA
"Themeda triandra",2006,-23.5471361428571
"Themeda triandra",2007,-24.6548528571429
"Themeda triandra",2008,-26.4813965
"Themeda triandra",2009,-24.451894625
"Themeda triandra",2010,-26.0146819333333
"Themeda triandra",2011,-27.636038
"Themeda triandra",2012,-28.3158135915493
"Themeda triandra",2013,-20.6608074497355
"Themeda triandra",2014,-24.0298627992424
"Themeda triandra",2015,-22.9998778681319
"Themeda triandra",2016,-27.8520003080808
"Themeda triandra",2017,-33.6566085087719
"Themeda triandra",2018,-34.9334336153846
"Themeda triandra",2019,-16.144753
"Themeda triandra",2020,-33.307923
"Tribulus terrestris",1973,-24.2417
"Tribulus terrestris",1975,-18.156792
"Tribulus terrestris",1976,-17.473488
"Tribulus terrestris",1977,-23.523434
"Tribulus terrestris",1979,-35.94848
"Tribulus terrestris",1981,-25.7645173333333
"Tribulus terrestris",1982,-36.09292
"Tribulus terrestris",1983,-23.4572581428571
"Tribulus terrestris",1985,-30.11097175
"Tribulus terrestris",1986,-35.6698057142857
"Tribulus terrestris",1987,-36.44722
"Tribulus terrestris",1988,-34.44417
"Tribulus terrestris",1989,-21.040142
"Tribulus terrestris",1990,-34.2722736666667
"Tribulus terrestris",1992,-34.1196128571429
"Tribulus terrestris",1993,-34.3286942
"Tribulus terrestris",1994,-37.68767
"Tribulus terrestris",1995,-27.7617085
"Tribulus terrestris",1996,-34.6364
"Tribulus terrestris",1997,-23.9474906
"Tribulus terrestris",1998,-28.6223998
"Tribulus terrestris",1999,-28.5281234
"Tribulus terrestris",2000,-28.4547526666667
"Tribulus terrestris",2001,-35.1201380819672
"Tribulus terrestris",2002,-35.0770995671642
"Tribulus terrestris",2003,-35.9674142307692
"Tribulus terrestris",2004,-33.27967675
"Tribulus terrestris",2005,-23.9702178
"Tribulus terrestris",2006,-21.384855
"Tribulus terrestris",2007,-36.2894433333333
"Tribulus terrestris",2008,-27.27672
"Tribulus terrestris",2009,-36.2297
"Tribulus terrestris",2010,-26.1623481111111
"Tribulus terrestris",2011,-27.5970272222222
"Tribulus terrestris",2012,-22.9773645
"Tribulus terrestris",2013,-30.6084665
"Tribulus terrestris",2014,-25.6519133
"Tribulus terrestris",2015,-24.7458333333333
"Tribulus terrestris",2016,-21.042329
"Tribulus terrestris",2017,-28.14529925
"Tribulus terrestris",2018,-36.057885
"Tribulus terrestris",2019,-17.6440275
"Tribulus terrestris",2020,-27.098595
"Utricularia dichotoma",1972,-31.8928672
"Utricularia dichotoma",1973,-28.77
"Utricularia dichotoma",1976,-33.2
"Utricularia dichotoma",1978,-26.606754
"Utricularia dichotoma",1979,-33.72
"Utricularia dichotoma",1980,-42.035
"Utricularia dichotoma",1981,-41.92
"Utricularia dichotoma",1985,-35.225
"Utricularia dichotoma",1990,-29.308333
"Utricularia dichotoma",1993,-36.1878073333333
"Utricularia dichotoma",1996,-25.24841825
"Utricularia dichotoma",1998,-37.134444
"Utricularia dichotoma",1999,-29.94011325
"Utricularia dichotoma",2000,-35.53
"Utricularia dichotoma",2006,-31.9863335
"Utricularia dichotoma",2008,-29.65902925
"Utricularia dichotoma",2009,-31.957892
"Utricularia dichotoma",2010,-33.7327153636364
"Utricularia dichotoma",2011,-31.3987513389831
"Utricularia dichotoma",2012,-34.609931
"Utricularia dichotoma",2013,-32.0304376363636
"Utricularia dichotoma",2014,-36.1273079915966
"Utricularia dichotoma",2015,-41.41564
"Utricularia dichotoma",2016,-37.493056
